player_id,country_id,name,sex,hand,ht,year_of_birth
202122,JPN,Yuta Shimizu,male,L,,1999
216573,CHI,Francisca Emilia Vergara Jofre,female,U,,2000
132003,USA,Sameer Kumar,male,U,,1997
214513,RUS,Yulia Sokolovskaya,female,U,,1998
105850,TPE,Cheng Peng Hsieh,male,R,,1991
222143,USA,Kriti Williams,female,U,,-1
221782,FRA,Justine Clouvel,female,U,,2002
222607,ARG,Betina Buris,female,U,,-1
215113,BEL,Nina Van Oost,female,R,,1998
236963,ARG,Carolina Coletti,female,U,,-1
221020,USA,Madison Sieg,female,R,,2003
126528,IRL,Julian Bradley,male,U,,1992
208491,POL,Filip Kolasinski,male,U,,2000
221357,SWE,Maria Fernanda Morales,female,R,,2002
222647,ARG,Daiana Postay,female,U,,-1
220415,CHN,Meiting Liu,female,U,,1998
202315,SVK,Tomas Liska,male,R,,1998
105781,BLR,Andrei Vasilevski,male,R,,1991
222268,USA,Samantha Vandercreek,female,U,,-1
223160,AUS,Catherine Aulia,female,U,,-1
221257,AUT,Sinja Kraus,female,U,,2002
220425,CHN,Wanning Zhu,female,U,,2000
214582,CAN,Ayan Broomfield,female,U,,1997
219605,TUR,Ece Tan,female,U,,2000
202414,USA,Catherine Harrison,female,U,,1994
120545,JPN,Ko Suzuki,male,L,,1991
234247,IND,Laalitya Kalluri,female,U,,-1
203533,SVK,Anna Karolina Schmiedlova,female,R,,1994
202192,TUR,Kuzey Cekirge,male,U,,2000
126878,CZE,David Poljak,male,U,,1996
222511,USA,Taylor Cataldi,female,R,,-1
221733,CZE,Natalie Augustinova,female,U,,2003
215766,PAK,Mashaal Hameed,female,L,,1993
202427,GBR,Johanna Konta,female,R,180.0,1991
214657,CRO,Lana Slavica,female,R,,1997
206845,ITA,Davide Ragonese,male,U,,1994
239469,RSA,Christine Gouws,female,U,,-1
223318,USA,Whitley Pate,female,U,,-1
104494,ROU,Adrian Ungur,male,R,178.0,1985
105668,POL,Jerzy Janowicz,male,R,203.0,1990
220147,GBR,Olivia Peet,female,U,,1999
127553,ITA,Manuel Ribeca,male,U,,1985
221999,COL,Garbiela Carvajal Melendez,female,U,,-1
128056,ITA,Paolo Dagnino,male,U,,1997
203564,FRA,Chloe Paquet,female,R,,1994
214894,CZE,Tereza Prochazkova,female,U,,1999
215425,CRO,Ena Babic,female,U,,1998
221811,POC,Ayana Rengiil,female,U,,1999
222754,AUS,Kirijana Petreski,female,R,,-1
200253,COL,Alejandro Hoyos Franco,male,U,,1999
206205,CHN,Min Liu,female,R,,1993
213582,UKR,Kateryna Sliusar,female,U,,1997
106378,GBR,Kyle Edmund,male,R,188.0,1995
132180,MEX,Juan Jose Priego Carrilo,male,R,,1995
105510,GBR,Neil Pauffley,male,R,,1990
111452,AUS,James Frawley,male,R,,1994
201401,USA,Abigail Spears,female,R,,1981
239425,MNE,Milica Bratic,female,U,,-1
220715,ITA,Federica Rossi,female,U,,2001
108763,ESA,Alberto Emmanuel Alvarado Larin,male,U,,1994
208733,POL,Magdalena Ekert,female,R,,1988
201320,RUS,Svetlana Kuznetsova,female,R,174.0,1985
111767,CAN,Edward Nguyen,male,R,,1994
106215,RUS,Mikhail Vaks,male,R,,1993
105816,UZB,Batyr Sapaev,male,R,,1991
223126,RUS,Ekaterina Makarova,female,U,,-1
215319,TPE,Yang Lee,female,L,,2000
216281,ESP,Angelica E Karlsson Hantzis,female,U,,1998
206222,GER,Madeline Bosnjak,female,U,,1995
210821,POR,Claudia Cianci,female,U,,1996
222360,GER,Laura Isabel Putz,female,R,,-1
223409,CZE,Karolina Mrowiecova,female,U,,-1
214856,ITA,Beatrice Caruso,female,R,,1995
221229,JPN,Natsumi Kawaguchi,female,U,,2002
223131,MGL,Erdenesuren Erdenebat,female,U,,1994
102863,JPN,Takao Suzuki,male,R,175.0,1976
219640,RUS,Maria Mikhaylova,female,U,,1999
206000,LIB,Michel Saade,male,U,,1998
126173,FIN,Ristomatti Lanne,male,R,,1992
220869,ROU,Isabela Ioana Dima,female,U,,2002
215987,HUN,Dominika Toronyi,female,U,,1994
222435,IRL,Breda Brennan,female,U,,-1
200469,ESP,Iouri Sant Syromolotov Netrebin,male,R,,1997
223097,GER,Sophie Greiner,female,U,,-1
211227,MKD,Lina Gjorcheska,female,U,,1994
220471,GBR,Dominique Chante Mclean,female,R,,1993
105152,POL,Marcin Gawron,male,U,,1988
245093,UKR,Alina Cherniaieva,female,U,,-1
223262,CZE,Dominika Talpova,female,U,,-1
110466,MAR,Khalid Allouch,male,R,,1991
121779,GER,Lukas Ollert,male,R,,1992
228910,BEL,Tilwith Di Girolami,female,R,,2003
106375,ESP,Pol Toledo Bague,male,R,,1994
220780,RUS,Elizaveta Grinko,female,U,,2003
133149,JPN,Nasa Hatakeyama,male,U,,1997
220752,ITA,Aurora Allasia,female,U,,2001
216023,CAN,Louise Kwong,female,U,,1995
202559,POL,Anna Korzeniak,female,R,,1988
245088,KAZ,Asima Sazan,female,U,,-1
220272,DEN,Sofia Nami Samavati,female,U,,2000
133907,CZE,Daniel Orlita,male,R,,1997
120775,FRA,Sadio Doumbia,male,U,,1990
213646,HUN,Dalma Galfi,female,U,,1998
202494,UKR,Elina Svitolina,female,R,174.0,1994
210801,BEL,Catherine Chantraine,female,U,,1993
220047,ARG,Sol Maria Terracina,female,U,,1999
138970,USA,Spencer Furman,male,U,,1997
216022,USA,Kenadi Hance,female,U,,1997
220731,UKR,Ielyzaveta Skorokhodova,female,U,,2000
221394,SWE,Agnes Mitteregger,female,U,,2004
216270,UKR,Diana Belalova,female,U,,1999
222075,MEX,Alejandra Cruz,female,U,,-1
241009,FRA,Julie Aubert,female,U,,-1
206816,BRA,Felipe Lima,male,U,,1999
200266,ESP,Javier Barranco Cosano,male,U,,1998
215078,GER,Emelie Luisa Schwarte,female,R,,1999
105916,HUN,Marton Fucsovics,male,R,188.0,1992
219853,GRE,Danai Petroula,female,U,,2000
109640,ITA,Andrea Basso,male,L,,1993
215810,ESP,Mariona Perez Noguera,female,U,,2000
236960,ARG,Pilar Becerra,female,U,,-1
223413,SLO,Maja Radisic,female,U,,-1
105169,RSA,Jean Andersen,male,R,,1988
214592,FRA,Jenny Jullien,female,U,,1991
222990,ITA,Nicole Teodosescu,female,U,,-1
111450,ITA,Pietro Licciardi,male,L,,1994
216420,RSA,Danica Malan,female,U,,2000
105996,BRA,Alex Blumenberg,male,U,,1992
222683,AUS,Lauren Djani,female,U,,-1
211701,CZE,Katerina Siniakova,female,R,174.0,1996
219331,ITA,Valentina Losciale,female,U,,1997
218289,BUL,Verginie Tchakarova,female,R,,1994
206860,USA,Benjamin Vandixhorn,male,U,,1996
126109,ITA,Edoardo Tessaro,male,U,,1992
216297,SRB,Tara Damnjanovic,female,U,,1999
222118,SGP,Claire Chan,female,U,,-1
223377,CHI,Fernanda Rain Contreras,female,U,,-1
221251,ROU,Iulia Vlaiculescu,female,U,,2000
215337,SRB,Olga Danilovic,female,L,,2001
201551,NED,Arantxa Rus,female,L,180.0,1990
144924,CZE,Patrik Rikl,male,R,,1999
214024,CRO,Tea Jandric,female,U,,1996
126720,RUS,Boris Pokotilov,male,U,,1997
221199,HUN,Luca Janosi,female,U,,2002
222234,USA,Anna Riedmiller,female,U,,-1
201657,SLO,Nastja Kolar,female,R,,1994
202220,CHI,Nicolas Bruna,male,U,,1999
220082,ITA,Sara Ziodato,female,U,,2002
223290,RUS,Violetta Borodina,female,U,,-1
120555,KOR,Ju Hae Moon,male,L,,1988
223174,NZL,Emma Jane Barclay,female,U,,-1
221703,EGY,Maria Charl,female,U,,2003
211931,BUL,Gebriela Mihaylova,female,U,,1996
211646,ROU,Oana Georgeta Simion,female,U,,1996
215432,GBR,Olivia Nicholls,female,R,,1994
210026,ECU,Juan Diego Rojas,male,U,,2003
215468,JPN,Momoko Kobori,female,R,,1998
215175,SWE,Alexandra Viktorovitch,female,U,,2000
221075,TUR,Buse Suer,female,U,,2002
222413,THA,Natasha Sengphrachanh,female,R,,-1
223020,USA,Tiffany Reese,female,U,,-1
202295,CAN,Luka Vukovic,male,R,,2001
220376,SWE,Therese Ekdahl,female,U,,2000
214214,ESP,Alba Cortina Pou,female,U,,1998
222217,KOR,Mi Jin Kim,female,U,,-1
223214,CHN,Zijun Jiang,female,U,,-1
220063,SRB,Tamara Milosevic,female,R,,1998
220164,ESP,Maria Aran Teixido Garcia,female,U,,2001
222995,SRB,Andriana Simovic,female,U,,-1
222757,FRA,Savine Erler,female,L,,-1
222112,KOR,Eunyeong Park,female,U,,-1
206767,COL,Jose Rene Mejia,male,U,,1998
215811,AUS,Alexandra Bozovic,female,U,,1999
206899,COL,Juan Pablo Rodas,male,U,,1998
122164,KOR,Chung Hyo Woo,male,U,,1993
221904,JPN,Kurumi Ueno,female,U,,2000
221417,MEX,Ana Paula Martinez Mora,female,U,,2003
200635,FRA,Nathan Seateun,male,U,,1997
223372,ESP,Anastasia Kouchnareva,female,U,,-1
133140,JPN,Takuya Komura,male,U,,1993
215022,GBR,Amelia Stuart,female,U,,1995
211844,JPN,Haruka Kaji,female,R,,1994
221614,ESP,Emma Sanchez,female,U,,2004
222151,FRA,Angele Devaux,female,R,,-1
202581,RSA,Chanel Simmonds,female,L,,1992
214519,SRB,Mila Masic,female,R,,1997
123819,POR,Goncalo Oliveira,male,L,,1995
210997,SRB,Sofia Sabljarevic,female,R,,1995
235160,SVK,Salma Drugdova,female,U,,-1
210672,RUS,Polina Leykina,female,R,,1994
201547,POR,Michelle Larcher De Brito,female,R,165.0,1993
207219,AUS,Ken Cavrak,male,U,,2001
221051,JPN,Makoto Yamaguchi,female,U,,1997
239167,ROU,Diana Maria Ilie,female,U,,-1
201380,LUX,Claudine Schaul,female,R,,1983
221086,RUS,Mariia Tkacheva,female,U,,2001
222163,POL,Aleksandra Julia Jelen,female,R,,-1
223305,RUS,Vlada Lenskaya Bogomolova,female,U,,-1
221299,CHN,Yu Yang Jin,female,U,,2003
105714,MON,Hugo Nys,male,R,,1991
221645,UNK,Trinite Klamadji,female,R,,1997
207213,CRO,Duje Ajdukovic,male,R,,2001
220496,ITA,Enola Chiesa,female,U,,2000
221957,USA,Nicole Nowak,female,U,,-1
213608,IND,Vasavi Ganesan,female,R,,1999
206403,UKR,Alona Fomina,male,R,,1989
220523,GER,Birte Langenstein,female,U,,1998
200225,USA,Nathaniel Lammons,male,U,,1993
206785,CHI,Nicolas Acevedo,male,U,,1999
222936,ROU,Maria Bianca Andrei,female,U,,-1
214074,POL,Weronika Jasmina Forys,female,U,,1998
111570,USA,Ronnie Schneider,male,U,,1994
215875,BRA,Evelin Taise Baziloni Gouveia,female,U,,2000
105807,ESP,Pablo Carreno Busta,male,R,188.0,1991
222327,ITA,Valentina Campagnolo,female,U,,-1
213921,RUS,Aida Kalimullina,female,U,,1996
103977,USA,Nicholas Monroe,male,R,178.0,1982
111788,JPN,Naoki Nakagawa,male,R,,1996
123855,ITA,Daniele Capecchi,male,U,,1995
209742,NED,Regina Husak,female,U,,1990
221754,USA,Rebecca Lynn,female,U,,2004
106035,SWE,Isak Arvidsson,male,R,,1992
223261,AUS,Katelyn Kissack,female,U,,-1
220396,TUN,Jihane Megdiche,female,U,,2002
206856,ITA,Andrea Militi Ribaldi,male,U,,1999
211042,COL,Juliana Jose Parra Gomez,female,U,,1996
202302,BRA,Maria Fernanda Alves,female,L,,1983
104631,SRI,Harshana Godamanna,male,L,,1985
238085,UKR,Lika Peresypkina,female,U,,-1
200562,IND,Anirudh Chandrasekar,male,L,,1998
123969,VIE,Minhtuan Pham,male,R,,1993
221523,FIN,Nikita Liebkind,female,U,,1999
221107,GER,Marie Charlot Lonnemann,female,U,,1998
221901,BLR,Darya Shauha,female,U,,2003
206433,USA,Nadia Echeverria Alam,female,R,,1995
215585,UKR,Anastasiia Gevel,female,U,,1999
126533,ESP,Alvaro Lopez San Martin,male,R,,1997
223045,HKG,Kyrstin Kieu Oanh Ha,female,U,,-1
215740,CHI,Maria Ignacia Yapur Lopez,female,U,,2001
220476,KOR,Ryeong Gyeong Park,female,U,,2000
222797,JPN,Haruna Takada,female,U,,-1
202218,RUS,Lev Kazakov,male,U,,1998
119500,ISR,Yoav Schab,male,R,,1985
223369,ESP,Simona Karlsson Hantzis,female,U,,-1
220618,FIN,Lotta Heiskanen,female,U,,2002
134834,RUS,Artem Strokan,male,U,,1992
208499,MEX,Andrea Martinez,female,U,,1984
144771,ESA,Sebastian Quiros,male,,,1998
223096,BRA,Juliana Sperb,female,U,,-1
104738,BRA,Caio Zampieri,male,R,183.0,1986
221917,FRA,Helene Kereselidze,female,U,,2003
222727,CHI,Florencia Araya,female,U,,-1
201648,GBR,Naomi Broady,female,R,189.0,1990
105557,AUT,Gibril Diarra,male,U,,1990
221163,HKG,Hoi Ki Jenny Wong,female,U,,2002
222133,ITA,Giuseppina Miccio,female,U,,-1
221344,GBR,Zarah Mughal,female,U,,2000
211064,GER,Hannah Nagel,female,R,,1995
239478,FRA,Lucie Pawlak,female,U,,-1
222534,ROU,Andreea Valentina Mondan,female,U,,1998
214693,ESP,Marta Garcia Gausi,female,U,,1997
222462,BOL,Fiorella Duran Montano,female,U,,-1
241726,FRA,Lena Thomas Iglesias,female,U,,-1
222095,USA,Shria Atturu,female,U,,-1
216214,KOR,Sumin Kim,female,U,,2002
200671,JPN,Daisuke Sumizawa,male,U,,1999
201653,SWE,Ellen Allgurin,female,R,,1994
200611,FRA,Elliot Benchetrit,male,R,,1998
220242,TUR,Lidya Yargovan,female,U,,-1
210758,ITA,Francesca Fusinato,female,U,,1994
201414,NED,Michaella Krajicek,female,R,177.0,1989
245090,ITA,Elisa Vigano,female,U,,-1
239169,CZE,Blanka Slukova,female,U,,-1
222455,KEN,Faith Nyabera Omurunga,female,U,,-1
105238,UKR,Alexandr Dolgopolov,male,R,180.0,1988
206625,RUS,Daniil Golubev,male,U,,2001
221117,BLR,Anastasiya Komar,female,U,,2003
205723,GER,Anna Zaja,female,R,,1991
202235,ITA,Jacopo Berrettini,male,U,,1998
205356,NGR,Blessing Samuel,female,U,,1990
134333,AUS,Nathanael Consalvo,male,U,,1999
220891,USA,Kylie Collins,female,R,,2002
136704,DOM,Manuel Castellanos,male,R,,1996
221335,ARG,Paula Corbalan,female,U,,2002
206360,CHN,Yihong Li,female,U,,1996
215052,CZE,Katka Stach,female,U,,1998
126222,ESP,Jaime Fermosell Delgado,male,U,,1997
201524,POL,Urszula Radwanska,female,R,177.0,1990
220679,USA,Olivia Hauger,female,U,,1997
106248,ITA,Edoardo Eremin,male,R,,1993
211915,ISR,Talya Zandberg,female,U,,1997
202688,BUL,Isabella Shinikova,female,R,,1991
209936,ITA,Lorenzo Claverie,male,R,196.0,2002
222247,INA,Anggi Dwi Hidayati,female,U,,-1
219956,UKR,Yelyzaveta Rachenko,female,U,,1999
126760,SWE,Christian Samuelsson,male,U,,1996
234493,IND,Ariana Dharmadhikari,female,U,,-1
200039,AUS,Matthew Christopher Romios,male,U,,1999
122548,ISR,Edan Leshem,male,U,,1997
221440,USA,Allura Zamarripa,female,U,,2002
222938,TUR,Eda Numanoglu,female,U,,-1
105283,ESP,Gerard Granollers,male,R,,1989
105292,COL,Alejandro Gonzalez,male,R,,1989
105498,BRA,Rafael Camilo,male,U,,1990
211698,CZE,Pernilla Mendesova,female,R,,1994
219926,KOR,Hyeran Yun,female,U,,2001
108985,KUW,Ali Ghareeb,male,U,,1986
221091,USA,Hailey Wilcox,female,U,,1999
201397,CHN,Shuai Peng,female,R,173.0,1986
221849,OMA,Aisha Al Suleimani,female,U,,2002
202454,JPN,Erika Sema,female,U,,1988
206049,SRB,Jovana Jaksic,female,R,,1993
220777,POL,Daria Walczak,female,R,,2000
126591,POL,Jan Zielinski,male,R,,1996
223349,ROU,Andreea Alexandra Lila,female,U,,-1
220329,USA,Nicole Conard,female,U,,2000
122410,FRA,Victor Girat Magin,male,U,,1993
230124,ITA,Adele Burato,female,U,,-1
221492,UKR,Mariya Pyrozhenko,female,U,,2000
222628,CHN,Jia Yi Dong,female,U,,-1
123736,KAZ,Sagadat Ayap,male,U,,1995
214121,CZE,Petra Melounova,female,U,,1997
214565,EGY,Farah Yasser Abd El Wahab,female,U,,1998
215528,FRA,Anna Maria Jovanovic,female,R,,2000
106391,SUI,Adrian Bodmer,male,R,,1995
214246,GER,Julia Thiem,female,U,,1990
221276,THA,Kittika Aeb Iem,female,U,,2004
202621,FRA,Elixane Lechemia,female,L,,1991
244088,MNE,Divna Ratkovic,female,U,,-1
216191,NED,Gabriella Mujan,female,R,,2000
222986,JPN,Mio Mushika,female,U,,-1
213837,SUI,Ylena In Albon,female,R,,1999
220844,PAR,Susan Doldan,female,U,,2001
211820,ITA,Martina Colmegna,female,R,,1996
221419,MEX,Berenice Castillo Huerta,female,U,,2001
105743,KOR,Dae Hee Lee,male,U,,1991
108734,NOR,Fredrik Ask,male,U,,1990
210476,KOR,Mi Jeong Kwon,female,U,,1995
220069,UKR,Mariia Skuba,female,U,,2000
222876,NOR,Mille Langaas,female,U,,-1
222054,SWE,Arijana Korac,female,R,,1995
221952,RUS,Ekaterina Maklakova,female,R,,-1
214809,RUS,Aleksandra Vostrikova,female,U,,1997
105286,AUS,Greg Jones,male,R,190.0,1989
214824,SUI,Medina Sahinagic,female,U,,1998
132423,JPN,Tetsuro Habusawa,male,U,,1993
221997,IND,Rekha Boyalapalli,female,U,,-1
222443,BEL,Beau Deleu,female,U,,-1
106423,AUS,Thanasi Kokkinakis,male,R,,1996
214125,ROU,Andreia Beberechi,female,U,,1997
106281,GBR,Liam Broady,male,L,,1994
215940,HUN,Alexandra Heczey,female,U,,1997
223052,FIN,Eija Jaatinen,female,U,,-1
211719,CHN,Shilin Xu,female,R,,1998
206554,ITA,Giuseppe Ricciardi,male,R,,1995
222944,BLR,Daria Khomutsianskaya,female,U,,-1
222262,USA,Jamilah Snells,female,U,,-1
220363,RUS,Vlada Svarkovskaya,female,U,,1994
206498,ARG,Francisco Aranguren,male,U,,1998
217751,LIB,Nancy Karaky,female,R,,1995
215152,ISR,Tamara Barad Itzhaki,female,R,,2000
213734,GEO,Mariam Bolkvadze,female,L,,1998
202378,ARG,Ignacio Carou,male,U,,1999
220084,SRB,Jovana Gvozdenovic,female,U,,1999
222190,KOR,Eunseo Kim,female,U,,-1
214304,BLR,Vera Lapko,female,R,,1998
222099,USA,Aleksandra Caricic,female,U,,-1
211063,UKR,Valeriya Strakhova,female,U,,1995
216257,ISR,Shiraz Bronstein,female,L,,1998
223198,GBR,Jasmine Conway,female,U,,-1
214094,RUS,Vera Aleshcheva,female,U,,1997
214145,ESP,Julia Payola,female,U,,1998
216199,KAZ,Gaini Ibrasheva,female,U,,2001
209323,GBR,Amy Sargeant,female,R,,1989
230132,KAZ,Amina Bolat,female,U,,-1
105841,ITA,Lorenzo Giustino,male,R,,1991
110536,USA,Kevin King,male,U,,1991
220445,ARG,Paulina Ailin Sainz,female,U,,2003
144892,USA,Emilio Andrea Segarelli,male,L,,1997
214486,ROU,Ioana Florentina Popescu,female,U,,1996
215482,SLO,Kristina Tina Godec,female,U,,1998
214040,AUS,Kimberly Birrell,female,U,,1998
215522,ISR,Ilana Tetruashvili,female,U,,2000
104431,MEX,Antonio Ruiz Rosales,male,R,,1984
213821,CHN,Wushuang Zheng,female,U,,1998
202173,USA,Jeffrey Schorsch,male,U,,1995
222615,IND,Sharannya Gaware,female,L,,-1
202661,GBR,Lucy Brown,female,R,,1993
222583,UKR,Sofiia Vdovychenko,female,R,,-1
245085,CZE,Vanesa Sulcova,female,U,,-1
222076,MEX,Sara Alejandra Seivane Torres,female,U,,-1
207660,ROU,Nicholas David Ionel,male,R,,2002
222616,CZE,Nella Chiara Ondrouskova,female,U,,-1
106337,FRA,Loic Perret,male,U,,1994
221259,GER,Joelle Lilly Sophie Steur,female,U,,2004
126946,ITA,Lorenzo Camilli,male,U,,1997
216328,THA,Yanin Wisitwarapron,female,R,,2000
214193,CZE,Simona Heinova,female,U,,1997
126715,BRA,Fernando Yamacita,male,U,,1997
237476,AUT,Ines Faltinger,female,U,,-1
222314,ROU,Carina Marina Petrosan,female,U,,-1
123785,BEL,Clement Geens,male,R,,1996
222691,USA,Emira Stafford,female,U,,-1
200219,USA,John Mcnally,male,U,,1998
209890,CRO,Mili Poljicak ,male,U,,-1
210031,CZE,Barbora Vykydalova,female,U,,1989
214004,CZE,Vendula Zovincova,female,R,,1997
222258,CZE,Linda Fruhvirtova,female,R,,2005
126165,CHN,Aoran Wang,male,R,,1997
213706,ESP,Irene Burillo Escorihuela,female,U,,1997
222032,USA,Gabriella Price,female,R,,2003
122078,KAZ,Dmitry Popko,male,R,,1996
210567,SVK,Martina Frantova,female,R,,1992
105403,JPN,Masaki Sasai,male,U,,1989
206391,AUS,Ellen Perez,female,L,,1995
220332,GER,Eva Lys,female,R,,2002
202894,GER,Justine Ozga,female,R,,1988
221154,SVK,Klara Ondrejcekova,female,U,,2001
208458,KAZ,Bekzat Usipbekov,male,U,,2001
222539,RUS,Mariam Karadzhaeva,female,U,,-1
221320,SUI,Sophia Unger,female,R,,2003
221069,ITA,Eleonora Alvisi,female,U,,2003
122578,MEX,Andres Alvarez Cerdan,male,U,,1995
127326,ISR,Ben Patael,male,U,,1997
239488,SRB,Emilija Zdravkovic,female,U,,-1
210706,ROU,Stefana Andrei,female,R,,1993
213857,RUS,Nonna Kurginyan,female,U,,1997
126555,TPE,Tung Lin Wu,male,R,,1998
216015,CHN,Ziyi Yang,female,U,,1998
222257,USA,Zeba Jamal,female,U,,-1
216133,CHN,Xin Yu Wang,female,R,182.0,2001
214587,TPE,Pei Hsuan Chen,female,U,,2000
126888,ITA,Federico Bonacia,male,U,,1997
126328,BUL,Gabriel Donev,male,R,,1996
214262,USA,Ena Shibahara,female,U,,1998
105965,AUS,Gavin Van Peperzeel,male,R,,1992
215971,POL,Ania Hertel,female,R,,2000
221032,ITA,Alessia Truden,female,U,,2001
206061,FIN,Annika Sillanpaa,female,U,,1994
111796,BRA,Eduardo Russi,male,R,,1995
105414,FRA,Matthieu Roy,male,U,,1989
224485,ARG,Lucia Peyre,female,U,,-1
227094,CAN,Laura Vasilescu,female,U,,-1
223270,JPN,Emiri Itagaki,female,U,,-1
205658,NGR,Ronke Akingbade,female,R,,1988
128138,JPN,Konosuke Kiryu,male,U,,1995
215894,UKR,Alexandra Pisareva,female,U,,2000
105757,SUI,Sandro Ehrat,male,R,180.0,1991
222980,CZE,Lucie Havlickova,female,R,,2005
111505,FRA,Enzo Couacaud,male,R,,1995
138590,USA,Robbie C Bellamy,male,U,,1995
214893,CZE,Sonja Krtenova,female,U,,1998
219924,CAN,Milana Drca,female,U,,1996
215733,RUS,Ekaterina Ovcharenko,female,R,,2001
220043,EST,Katriin Saar,female,U,,2002
219818,ITA,Camilla Diez,female,U,,1995
237472,CZE,Patricie Kubikova,female,U,,2004
221029,BRA,Marina Figueiredo,female,U,,2000
211598,GBR,Anna Brogan,female,U,,1997
210705,ROU,Irina Maria Bara,female,R,,1995
221348,RUS,Eva Garkusha,female,L,,2002
221390,FRA,Coralie Garrigues,female,U,,2001
225862,JPN,Mei Hasegawa,female,U,,-1
219792,RUS,Anastasia Sukhotina,female,L,,2000
234232,IND,Ayushi Singh,female,U,,-1
123920,FRA,Gregoire Jacq,male,U,,1992
215753,EGY,Dalia Ahmed,female,U,,2000
238182,ISR,Karin Altori,female,U,,-1
200329,SUI,Remy Bertola,male,R,,1998
201659,AUT,Melanie Klaffner,female,R,,1990
221914,USA,Jenna Defalco,female,U,,2002
223201,IND,Jigyasa Narsinghani,female,U,,-1
220357,MEX,Renata Lombera,female,R,,2000
223203,CAN,Dasha Plekhanova,female,U,,-1
126953,KOR,Chan Yeong Oh,male,U,,1998
213827,MKD,Magdalena Stoilkovska,female,R,,1996
236955,RUS,Tatiana Barkova,female,U,,-1
223441,SLO,Tajda Zalokar,female,U,,-1
220173,TUR,Betina Tokac,female,L,,2002
216225,CZE,Denisa Hindova,female,U,,2002
222515,PAR,Karim Lisset Carreras Lampert,female,U,,-1
205831,USA,Ammar Alhogbani,male,U,,1998
214339,RUS,Arina Petrova,female,U,,1998
202451,AUT,Nicole Rottmann,female,U,,1989
200176,IND,Manish Sureshkumar,male,R,,1999
220418,ESP,Maria Pages Mere,female,U,,2001
211463,COL,Paula Andrea Puentes Jimenez,female,R,,1995
208688,FIN,Roni Rikkonen,male,U,,2000
211825,RUS,Anastasiya Saitova,female,U,,1995
126854,FRA,Tristan Meraut,male,R,,1996
200017,IND,Aditya Deswal,male,L,,1996
216321,AUS,Genevieve Lorbergs,female,U,,1990
202130,USA,Emil Reinberg,male,R,,1997
222361,ESP,Maria Pena,female,U,,-1
203591,GBR,Katy Dunne,female,R,,1995
144787,FRA,Gabriel Petit,male,R,,1995
215820,CHN,Yidi Yang,female,U,,1999
209041,CRO,Bozo Barun,male,R,,-1
216574,BRA,Giovanna Ferreira Caputo,female,U,,1998
105172,NED,Miliaan Niesten,male,U,,1988
144849,COL,Camilo Andres Erazo,male,L,,1997
122196,TPE,Ting Yu Chuang,male,U,,1993
222495,RUS,Kristina Volgapkina,female,U,,-1
127010,ITA,Federico Cecconi,male,U,,1996
132457,USA,Jarryd Woog,male,U,,1994
206874,MEX,Juan Ignacio Batalla Diez,male,L,,1999
124050,AUS,Darren K Polkinghorne,male,U,,1993
221060,KAZ,Yelizaveta Karlova,female,U,,2003
105603,FRA,Francois Arthur Vibert,male,U,,1990
106425,AUS,Blake Mott,male,U,,1996
210926,TPE,Pei Chi Lee,female,U,,1994
108982,PAK,Yasir Khan,male,R,,1989
216098,AUT,Eva Nyikos,female,U,,1998
122222,BEL,Jonas Merckx,male,R,,1993
215280,CAN,Oleksandra Gorchanyuk,female,U,,2001
206057,ROU,Simona Ionescu,female,U,,1994
216028,NED,Donnaroza Gouvernante,female,U,,1999
200433,ARG,Agustin Suarez Gonzalez,male,U,,1993
223395,ESP,Lucia Gomez Delgado,female,U,,-1
144662,USA,Jakub Wojcik,male,U,,1997
223358,CZE,Klaudie Hutkova,female,U,,-1
223264,EGY,Salma Raslan,female,U,,-1
200550,UKR,Vladyslav Orlov,male,U,,1995
221980,DOM,Ana Julissa De Mata,female,U,,2003
221156,SUI,Michele Temperli,female,U,,1996
234245,IND,Adithi Are,female,U,,-1
201898,USA,Russell Benkaim,male,U,,2000
220562,ROU,Andreea Velcea,female,R,,2001
220387,USA,Najah Dawson,female,L,,2001
133354,CAN,Harrison Scott,male,U,,1997
209576,CZE,Barbora Matusova,female,R,,1990
216271,MDA,Alexandra Zaicenco,female,U,,1999
220812,RSA,Bianca Wolmarans,female,U,,2001
201573,GBR,Laura Robson,female,L,180.0,1994
216229,ESP,Marina Benito,female,U,,2000
214812,RUS,Aleksandra Pospelova,female,U,,1998
222617,CZE,Laura Kubacakova,female,U,,-1
201425,CZE,Lucie Safarova,female,L,177.0,1987
223398,GER,Anastasiya Kuparev,female,U,,-1
201585,USA,Sloane Stephens,female,R,170.0,1993
216203,GEO,Ana Makatsaria,female,U,,2000
106036,CHN,Ruikai Wang,male,U,,1992
126162,RUS,Georgyi Malyshev,male,U,,1994
220515,RUS,Kamilla Kokeladze,female,R,,2000
211956,ESP,Ariadna Marti Riembau,female,R,,1996
207134,INA,Fitriadi M Rifqi,male,R,,1999
200385,FRA,Dan Added,male,U,,1999
217941,BLR,Natallia Vavulina,female,U,,1993
215982,USA,Jesse Hollins,female,U,,2001
221818,BAH,Sydney Clarke,female,U,,2001
222882,COL,Laura Sofia Ruiz Ramirez,female,U,,-1
211696,CZE,Eva Rutarova,female,R,,1995
213939,CZE,Adela Jarosova,female,R,,1994
221326,KAZ,Sofia Sokhetskaya,female,U,,2002
